Date,AAPL,AFL,AMZN,AXP,CAT,CINF,CTAS,CVS,ECL,FAST,GL,HD,IBM,LH,LRCX,MAS,MCD,MMM,NTRS,PEP,PPG,TXT,UNP,VAR,WMT
17/08/2001,1.120393,6.933508,9.99,25.116499,14.797317,19.206665,35.758423,13.746985,15.910759,2.802199,13.757744,33.280056,68.752533,40.825001,24.637526,13.976163,18.15037,32.578583,42.230782,28.417992,11.375762,19.203976,6.116769,14.585039,35.549137
20/08/2001,1.123493,7.010908,10.4,25.551853,14.522018,19.416246,37.451878,14.27283,15.789668,2.866136,13.799834,33.665386,68.430435,40,24.984274,13.867657,18.180614,32.554619,42.658604,28.934357,11.215539,19.256115,5.993182,14.692459,36.101978
21/08/2001,1.111092,7.005911,9.89,24.513695,14.428414,19.397621,37.99284,13.964835,15.977167,2.913316,13.838672,32.516167,66.977699,41.099998,23.770647,13.835106,18.15037,32.299812,41.865078,28.648167,11.303127,19.110123,5.857129,15.038835,34.947323
22/08/2001,1.129073,6.963468,10.2,24.935652,14.673429,19.439533,38.416199,14.085024,16.055305,2.914639,13.725375,33.02319,68.338394,41.5,24.893026,13.889355,18.30162,33.288055,42.589592,29.195641,11.422762,19.078848,5.893406,15.060758,35.157242
23/08/2001,1.104272,6.921024,9.63,25.243755,14.260487,19.323103,37.373466,13.897227,16.149044,2.884215,13.803069,32.441814,67.707329,42.099998,25.093775,13.889355,18.658583,32.845459,42.106583,29.394707,11.43131,18.943279,5.959171,14.821802,34.807365
24/08/2001,1.151394,7.028383,10.23,25.592039,14.381617,19.621159,38.188839,14.265313,16.371725,2.963584,13.935788,33.760044,70.330185,42.424999,26.051903,14.182334,18.446831,33.530556,41.906456,29.301386,11.702615,19.252638,5.984114,14.841533,35.654106
27/08/2001,1.173096,6.985939,10.13,25.471476,14.442177,19.402271,38.149639,13.897227,16.180309,2.988719,13.722138,33.117825,70.244736,43.150002,26.444279,14.100951,18.313725,33.512383,41.375122,29.164518,11.71757,19.016283,5.907015,14.797688,35.262218
28/08/2001,1.140854,6.928514,9.97,24.788303,14.354084,19.132154,36.840343,13.998639,15.85607,2.974166,13.63474,32.407429,68.989159,41.474998,25.933277,13.835106,18.083815,33.133453,40.540161,28.996552,11.550943,18.526186,5.980712,14.679306,35.059307
29/08/2001,1.105512,6.86859,9.19,24.781616,14.087047,18.922577,36.040672,13.81084,15.840457,2.954324,13.563519,31.798527,68.45015,40.095001,25.723402,13.769995,18.15037,32.360428,39.891533,29.232954,11.392851,18.446249,5.912683,14.880993,34.394485
30/08/2001,1.105512,6.86859,8.69,24.078354,13.764941,18.927229,36.81683,13.769523,15.641218,2.888183,13.715669,31.000168,65.971939,39.950001,25.367523,13.85138,18.162466,31.587421,39.732826,29.413364,11.294589,18.129946,5.969374,14.885378,33.309803
31/08/2001,1.150154,6.871089,8.94,24.393148,13.764941,18.629162,36.503231,13.562936,15.656857,2.899205,13.673579,31.088135,65.7024,38.950001,25.832897,14.008719,18.16852,31.557106,39.12558,29.239185,11.561619,18.209887,6.039668,14.46885,33.624729
04/09/2001,1.131553,6.791193,8.59,24.413227,13.869556,18.633821,36.424831,13.897227,15.609969,2.922135,13.557048,31.676739,66.714722,40.299999,24.601017,13.997865,18.622278,31.693514,38.642551,29.425816,11.753886,18.425386,6.155315,14.905107,33.90464
05/09/2001,1.150154,6.871089,7.65,24.600767,13.847537,18.876003,36.260181,14.27283,15.570913,2.897002,13.411376,31.1152,65.965332,37.375,22.885521,13.807969,18.60413,31.829924,37.814495,29.8283,11.721841,18.206404,6.143976,14.898531,34.394485
06/09/2001,1.098692,6.803677,8.15,23.629608,14.07603,18.233286,35.672188,13.765768,15.449811,2.809695,13.171827,29.464376,64.420563,37.724998,22.064278,13.639781,18.392368,31.496483,37.22974,29.3915,11.580853,17.820581,6.145111,14.775765,33.14888
07/09/2001,1.07141,6.646379,8.51,23.174156,13.451102,18.149464,35.625145,13.435233,15.274019,2.729443,12.776897,27.705309,63.493706,37.599998,21.717516,12.97244,18.126169,30.550671,36.648472,29.57869,11.080953,17.181042,6.028327,14.140013,32.344109
10/09/2001,1.076991,6.61642,8.63,23.448757,13.241875,18.582586,35.07634,13.611763,15.176359,2.628025,12.925802,27.434679,63.414825,37.084999,20.850647,12.386484,17.49696,30.981136,36.738415,29.266685,10.869469,17.028091,6.014519,14.29347,32.351105
17/09/2001,1.05343,6.32929,7.49,20.260639,12.303103,18.228638,32.191216,13.386403,13.810733,2.500593,12.365788,24.491631,61.357327,35.450001,18.587648,11.100634,17.170244,28.934921,35.492817,29.890722,9.634684,15.599263,5.640409,13.973401,30.790598
18/09/2001,1.009408,6.194467,7.29,18.338383,12.583911,18.210005,32.28529,13.615526,13.605545,2.488247,12.181272,24.823135,63.368813,33.450001,17.10939,11.008402,16.94639,28.537809,35.499744,30.889141,9.613319,15.68792,5.628898,13.197345,31.73531
19/09/2001,1.05529,6.216936,7.31,17.414108,12.223272,18.121044,31.360165,13.675621,13.159654,2.439302,11.838134,23.882719,63.105892,34.950001,15.558142,10.612341,17.242851,28.025488,34.530933,30.945311,9.532144,15.209203,5.441267,12.71505,31.854456
20/09/2001,0.972206,6.169499,7.48,17.548065,11.479961,17.966518,30.458559,13.277485,12.232362,2.337443,11.556508,22.191305,61.396729,35.75,15.594641,10.313933,16.559189,27.379799,32.129688,30.427374,8.957481,14.326228,5.158096,12.875084,31.756323
21/09/2001,0.975306,5.74505,7.48,17.152899,12.126912,17.460817,29.729437,12.113123,12.220517,2.314956,11.524138,22.401043,59.490429,34.650002,15.184017,9.765952,16.383732,26.367311,31.313122,29.329096,8.69685,13.65247,5.266299,13.004427,31.300753
24/09/2001,1.019948,6.354257,7.46,18.425465,12.696786,17.685572,31.281759,12.064289,13.42008,2.411963,12.061497,24.363073,62.317032,36.025002,16.379393,10.742546,16.165932,27.78904,33.74205,29.57869,9.186065,15.021257,5.283566,13.506453,33.137035
25/09/2001,0.963525,6.586456,7.09,18.036985,12.768355,17.708988,30.897596,11.793861,13.459538,2.462231,12.097107,24.559288,62.086994,37.189999,16.881266,10.715424,15.936025,28.231636,33.783577,29.953115,9.203154,15.248211,5.153491,14.0304,33.922012
26/09/2001,0.939344,6.741258,6.35,18.27142,12.132427,17.708988,30.834879,11.899033,13.349061,2.426514,12.103574,24.051863,60.016285,38.485001,15.558142,10.682865,15.881573,28.307426,33.880436,30.059196,9.079247,11.63119,5.214502,14.0304,34.678936
27/09/2001,0.961665,6.778709,6.2,18.391979,12.05809,18.682938,31.250402,12.16946,13.921217,2.385506,12.33989,24.965223,59.161751,40.035,14.983267,10.601486,16.335339,29.195633,34.157265,30.508482,9.196747,11.63119,5.249035,14.709997,34.615868
28/09/2001,0.961665,6.741258,5.97,19.46361,12.333388,19.488314,31.595367,12.469945,14.335536,2.512498,12.624756,25.95977,60.292427,40.424999,15.466889,11.089787,16.420033,29.829193,36.316296,30.26511,9.77354,11.918425,5.398677,14.063284,34.692978
01/10/2001,0.963525,6.713793,6.01,19.677938,12.10765,18.963881,30.646719,12.319702,13.751541,2.458703,12.517926,25.587662,60.943184,39.625,14.727764,10.758827,16.534988,29.36236,35.658897,30.539698,9.72868,12.049625,5.231769,13.600719,34.875179
02/10/2001,0.933144,6.91603,6.08,19.423418,12.498568,19.034121,30.568323,12.541307,14.197427,2.48031,12.744526,26.419846,61.639977,40.205002,14.600015,11.279677,16.710442,29.468452,35.956459,30.795536,9.854728,12.446795,5.247881,13.920788,36.16478
03/10/2001,0.928804,7.250597,6.76,20.116413,13.054673,19.577276,31.822733,12.976998,14.004082,2.623616,12.999146,27.624111,63.730331,40.450001,16.050886,11.605209,17.333605,30.189945,36.904514,30.627056,10.117485,12.684381,5.318098,13.920788,36.956772
04/10/2001,0.984606,7.065837,7.04,19.404209,13.057425,19.853535,32.034405,12.492482,13.731809,2.606419,12.976367,26.514549,63.967003,40.924999,17.164146,11.643189,17.503008,30.205093,35.970295,30.358725,10.042716,12.570902,5.237523,13.975594,36.094696
05/10/2001,1.000727,6.61642,7.2,18.671852,13.283175,19.20269,31.352325,12.447402,14.256624,2.608183,12.755105,26.663404,64.433723,39.904999,15.941386,11.822226,17.478806,30.235411,34.76622,30.483526,10.147397,12.507077,5.319252,13.263112,36.725494
08/10/2001,1.004447,6.504061,7.12,18.436684,12.839937,18.579927,30.607525,12.481209,13.810733,2.598482,12.39718,25.95977,64.749237,39.825001,17.063766,11.437017,17.158154,29.84436,33.610565,30.340008,9.893177,12.460975,5.387162,13.521798,35.821365
09/10/2001,0.992047,6.748747,6.91,19.484831,12.911517,18.275566,30.144955,12.16946,13.858085,2.561442,12.543602,25.64179,63.855247,40.220001,15.184017,11.431586,17.418308,29.841333,33.852776,30.533457,10.040582,12.10637,5.208746,13.186384,36.501198
10/10/2001,1.042889,6.566485,7.26,19.834215,13.024391,18.30835,31.109285,12.199507,14.311859,2.455616,12.784392,27.204647,63.927528,41.014999,16.288141,12.006698,17.817616,30.872009,34.150337,31.132515,10.3183,12.709202,5.506881,13.372725,37.587547
11/10/2001,1.099932,6.613923,7.85,20.156729,13.572237,18.40667,32.387215,12.233312,14.690667,2.545128,12.699787,29.159912,65.340851,40.799999,18.240892,12.315951,18.180614,32.175518,35.368263,30.57712,10.826734,13.13828,5.598971,13.78706,37.489418
12/10/2001,1.116673,6.673844,8.07,20.150003,13.365766,18.228739,31.493446,12.349746,14.382893,2.535428,12.667248,28.199196,66.287468,41.174999,18.186144,12.315951,17.84181,31.675327,34.94614,29.815823,10.60456,13.070908,5.43436,13.94271,37.075909
15/10/2001,1.115433,6.678839,8.88,20.754707,13.269412,18.448818,32.442089,12.319702,14.307913,2.562766,12.677012,27.712067,67.049965,41.099998,16.753515,12.158613,17.85391,32.075474,34.261063,29.890722,10.555429,13.180832,5.5276,14.085206,37.48243
16/10/2001,1.116673,6.541517,9.56,21.030184,13.222605,18.476902,32.818409,12.481209,14.331594,2.567176,12.732328,28.158604,66.951393,41.880001,17.054644,12.191164,17.968861,32.193703,35.250618,29.903179,10.64515,13.439695,5.597817,14.034784,37.244122
17/10/2001,1.05343,6.501567,8.92,20.190321,12.917023,18.158506,31.830563,12.244586,13.783108,2.55571,12.62495,27.407619,67.641579,41.875,16.206017,11.73542,17.787359,31.272167,35.250618,30.052952,10.499885,12.723383,5.479252,13.800214,36.599342
18/10/2001,1.116052,6.379227,8.47,20.217194,12.964533,17.938429,32.073605,12.11838,13.747594,2.559679,12.445989,27.536175,66.563553,41.400002,16.032639,11.518396,17.690563,31.208471,35.278297,29.672302,10.369568,12.475158,5.710626,13.822136,36.375057
19/10/2001,1.134653,6.389215,8.01,19.699839,12.788467,17.713673,32.222569,12.141001,13.617377,2.579521,12.410198,27.33997,67.477272,42.299999,15.914015,11.572657,17.291258,30.97204,34.738533,29.528772,10.343934,12.230479,5.594365,14.074245,37.153015
22/10/2001,1.179295,6.571477,8.77,20.371729,13.014834,18.528416,32.873299,12.152308,13.771276,2.600687,12.725819,27.028748,69.186386,43.630001,17.155018,11.78968,17.182348,32.554436,35.562031,29.765903,10.745554,12.446795,5.661129,14.427197,37.174061
23/10/2001,1.124733,6.384221,9.55,20.331419,12.905847,17.821367,32.528332,12.269159,13.976453,2.633317,12.527335,27.29936,69.55452,43.349998,16.826513,11.545524,16.73464,32.25433,35.499744,29.890722,10.724192,12.368777,5.874084,14.20578,36.872654
24/10/2001,1.174955,6.366742,7.64,20.150003,12.701834,18.097628,32.834091,12.110847,14.047486,2.632435,12.055526,27.197887,71.368797,42.700001,17.793772,11.529254,16.934296,32.345264,35.562031,30.109123,10.681473,12.163105,5.788902,14.690268,36.781536
25/10/2001,1.189836,6.379227,7.77,20.606894,12.958945,18.238102,33.986576,12.061843,14.146132,2.678293,12.283298,27.367023,72.742638,42.619999,19.199018,11.605209,17.152098,32.951569,36.219414,30.202717,10.863055,12.01062,5.819981,14.764804,37.356258
26/10/2001,1.157594,6.32929,7.56,20.640482,13.218851,18.214693,33.955215,12.061843,14.303964,2.654483,12.462255,27.258764,73.071342,43.450001,18.742765,11.447866,17.515104,33.294121,36.274784,30.389927,10.946367,12.056723,5.920125,15.003759,37.440365
29/10/2001,1.093111,6.291839,7.05,20.116413,12.771698,18.008663,32.371532,11.918609,13.980406,2.599364,12.296309,26.128908,71.401657,43.810001,17.565645,11.068075,16.50474,32.293732,35.534363,30.046715,10.649422,11.758847,5.784298,14.793303,36.375057
30/10/2001,1.091251,6.25938,6.42,19.834215,12.550917,17.587248,31.689453,9.178307,13.956721,2.577317,12.182426,25.438822,71.421379,43.400002,16.726143,10.775098,15.724272,31.93907,34.870003,30.421133,10.397336,11.482251,5.790052,14.403083,35.463902
31/10/2001,1.088771,6.10708,6.98,19.773745,12.497817,17.41868,31.689453,9.008692,13.881751,2.603774,12.049015,25.865059,71.0401,43.099998,17.301016,10.758827,15.772672,31.641994,34.93922,30.39617,10.431525,11.223391,5.986891,14.709997,36.024616
01/11/2001,1.152634,6.289344,6.95,19.982033,12.631965,18.18659,31.66593,9.046385,14.063266,2.630231,12.260518,25.980074,72.236496,42.599998,18.861391,11.068075,15.85132,32.214924,35.222935,30.258875,10.679328,11.723389,5.990343,14.753842,36.613342
02/11/2001,1.151394,6.354257,6.71,20.116413,12.774494,18.556507,32.136326,8.774989,14.122453,2.637727,12.550108,27.279064,71.98011,43.075001,19.472763,11.165739,16.208281,32.799984,35.402863,30.57712,10.991231,12.021259,6.067469,15.282175,37.124981
05/11/2001,1.182396,6.53652,6.99,20.405317,12.883489,18.945158,33.429935,8.831531,14.047486,2.634199,12.839705,28.111254,72.289078,43.834999,19.846897,11.068075,16.20223,33.497204,37.13979,30.333757,11.014729,12.33686,6.100852,15.108987,37.776783
06/11/2001,1.213397,6.628901,7.05,20.532988,13.355788,19.015387,34.260983,8.94461,14.414453,2.623175,12.88851,28.889275,74.681831,44.290001,20.166269,11.230849,16.335339,33.157688,37.845627,30.414881,11.264675,12.687926,6.160706,15.091449,38.505676
07/11/2001,1.214637,6.534022,7.43,21.285503,13.498313,19.249508,34.590263,9.253696,14.453913,2.620089,12.797399,28.381876,74.931946,42.349998,20.339643,11.724777,16.347435,33.482056,38.343884,30.496023,11.336317,12.801396,6.197543,15.575936,37.720715
08/11/2001,1.160074,6.404191,6.97,21.769268,13.523471,18.327072,34.21394,9.178307,14.41051,2.598923,12.859229,28.341282,74.905617,40.349998,19.527523,11.708378,15.911823,33.770058,39.091232,30.595869,11.236454,13.372324,6.222867,15.525515,38.197292
09/11/2001,1.160074,6.279357,7.12,21.977549,13.484342,18.092951,34.543217,9.102926,14.55256,2.572908,12.699787,28.49012,75.083336,39.924999,19.408894,11.626389,16.081228,33.812469,38.987431,30.701927,11.314606,13.223383,6.195243,15.678972,38.617817
12/11/2001,1.162555,6.246898,7.05,21.560978,13.352993,18.25215,34.308014,9.084078,14.185592,2.56012,12.686775,27.820324,75.596703,40.055,19.983767,11.615461,16.190128,33.633617,38.433823,30.589628,11.082321,13.17374,6.158408,15.928888,38.954247
13/11/2001,1.200996,6.239378,7.29,21.60129,13.682767,18.200642,35.836823,9.06523,14.501261,2.615679,12.859229,29.76882,76.807716,40,20.932766,11.615461,16.754509,34.379368,38.904388,30.851707,11.466567,13.560265,6.18373,16.244572,38.029072
14/11/2001,1.215877,6.269458,9.49,22.461309,13.520671,18.074217,35.366421,9.114232,14.615694,2.659774,12.842952,31.277578,75.261009,39.365002,21.014902,11.664654,16.803324,34.81892,39.970089,31.375875,11.672797,13.7553,6.15265,15.953003,38.743984
15/11/2001,1.205957,6.372236,9.05,23.106323,13.406093,18.008663,35.507549,9.129308,15.018182,2.654923,12.839705,31.453468,75.524315,39.740002,20.59515,11.588128,17.303638,34.746151,40.177685,31.338455,11.757462,13.943244,6.325317,15.740355,39.248608
16/11/2001,1.176196,6.467493,8.95,22.259747,13.721889,18.088259,35.084183,9.106689,15.069475,2.623616,12.823433,30.986664,75.359756,39.445,20.586023,11.566262,17.090086,34.861359,39.686371,31.051384,11.740102,14.038989,6.335676,15.396172,38.617817
19/11/2001,1.240059,6.607874,9.19,22.97867,13.97621,18.785952,34.966579,9.404469,15.396996,2.604656,12.868986,31.84589,75.688835,40.125,20.257515,11.555331,16.998575,35.382759,40.475243,31.151226,11.911601,14.010618,6.319561,15.654858,39.073387
20/11/2001,1.210917,6.62542,8.6,22.609127,13.749842,18.589287,33.555378,9.302698,15.19575,2.59231,12.885256,31.243734,75.978416,41.095001,19.025646,11.47334,16.608076,35.575714,39.956242,31.001472,11.833445,13.946786,6.320709,15.788585,39.038345
21/11/2001,1.220217,6.585312,8.8,22.508348,13.531854,18.870232,33.649456,9.359241,14.730128,2.56453,12.787642,31.379049,75.254433,40.740002,19.162521,11.396815,16.583675,35.3307,40.032364,30.783068,11.707535,13.822677,6.265457,15.729394,38.63184
23/11/2001,1.230138,6.642967,9.08,23.092886,13.593339,19.052847,33.978729,9.551476,14.986614,2.599805,12.862487,31.514355,75.919182,40.900002,19.308516,11.555331,16.791113,35.91264,40.959648,30.826754,11.883375,14.017712,6.354092,16.003426,39.10844
26/11/2001,1.325002,6.630435,12.21,23.596819,13.763811,18.898329,34.119869,10.13949,14.903747,2.618767,12.823433,30.797207,76.564217,40.450001,20.540396,11.478806,16.717903,35.820751,41.430202,30.570902,11.809566,14.414871,6.359848,16.3783,39.073387
27/11/2001,1.302061,6.652996,11.48,23.233984,13.610106,18.706352,33.892494,10.143258,14.864292,2.621412,12.826691,29.361315,75.162308,38.700001,20.941893,11.369478,16.486048,35.600231,40.793568,30.227676,11.746616,14.308492,6.348336,15.762278,38.603813
28/11/2001,1.27292,6.660516,11.59,22.609127,13.467578,18.509689,32.975212,10.365647,14.631482,2.593632,12.807162,29.700357,73.81308,38,20.257515,11.200036,16.327414,35.097897,39.665596,30.233927,11.527353,14.117002,6.27927,15.564975,38.547722
29/11/2001,1.266099,6.820949,11.15,22.387405,13.470371,18.350491,33.947369,10.282725,14.59597,2.650073,12.9243,29.849543,75.313667,38.625,20.969271,11.178168,16.345711,35.293934,40.23304,30.283838,11.579455,14.095724,6.227469,15.104603,38.302437
30/11/2001,1.320662,6.868579,11.32,22.111927,13.252385,18.069538,33.508335,10.158335,14.757756,2.658451,12.836449,31.632912,76.077141,38.450001,20.00202,11.440548,16.376228,35.094856,40.025444,30.346243,11.672797,14.060264,6.336827,15.126525,38.652863
03/12/2001,1.305162,6.765802,10.49,21.594574,13.249588,18.125723,32.740009,10.17341,14.335536,2.557915,12.755105,31.456612,75.116241,38.535,20.047644,11.287498,16.303011,34.877388,39.340359,30.43985,11.514331,13.900693,6.238984,15.214215,38.253368
04/12/2001,1.388865,6.718174,11.93,22.407562,13.543031,18.125723,33.657303,9.996253,14.67883,2.59319,12.823433,32.34491,76.768219,38.75,21.361647,11.47334,16.394533,35.661499,40.495998,30.246403,11.640239,13.900693,6.301141,15.137486,38.666882
05/12/2001,1.473189,6.605367,11.76,23.254141,14.127123,18.153818,35.758423,10.21865,14.962943,2.680058,12.745345,33.836704,79.901062,39.125,22.995024,12.643081,16.766718,36.405762,41.527081,30.230751,11.983232,14.170197,6.431218,14.688075,39.648102
06/12/2001,1.412426,6.600353,12.1,23.623684,14.115936,18.008663,36.612991,10.331727,14.994503,2.77486,12.62495,33.328144,79.071815,38.900002,23.177523,12.626685,16.852137,36.396584,42.34597,29.717516,11.90509,14.538986,6.405895,15.038835,38.982269
07/12/2001,1.397546,6.555234,11.71,23.314613,14.2948,17.877562,36.503231,10.309108,14.77748,2.73738,12.722561,33.504448,79.242935,38.125,22.420145,12.8016,16.412832,36.234257,42.165543,29.792616,11.557749,14.421964,6.457693,14.578463,38.786037
10/12/2001,1.397546,6.292018,11.65,22.84429,13.97621,17.648117,35.852512,10.026408,14.627535,2.715332,12.468765,32.724628,78.755905,37.125,21.808775,12.818005,16.486048,35.404194,41.395237,29.404572,11.188692,13.687926,6.448349,14.343892,38.036106
11/12/2001,1.350423,6.24439,12.24,23.01898,14.113147,17.493591,37.185318,10.075406,14.939263,2.67212,12.452495,32.527996,79.966888,38.009998,22.401894,12.921857,16.168777,35.480766,41.742222,29.166735,11.342825,13.705656,6.346756,14.359238,37.902946
12/12/2001,1.332442,6.357197,11.91,22.454601,14.252876,17.666845,37.444031,9.837943,14.824838,2.700341,12.488288,32.785664,81.085793,38.09,22.675648,13.118631,15.644056,35.529789,41.4091,29.473423,11.127913,13.817465,6.262676,14.446927,38.078152
13/12/2001,1.302061,6.169189,10.89,21.903641,14.032105,17.329708,36.416985,10.041492,14.560452,2.663301,12.429715,32.548336,79.144188,39.125,21.179146,12.954657,15.644056,35.235756,41.19397,29.561045,10.919503,13.637123,6.378284,14.720959,37.398308
14/12/2001,1.264239,6.184228,11,21.6752,13.992967,17.339069,36.77763,10.278949,14.528658,2.723711,12.475278,33.775681,79.703621,38.994999,21.5259,13.058503,16.351816,35.468517,40.833122,29.723766,10.832674,13.561385,6.3596,14.685883,37.888931
17/12/2001,1.2785,6.216817,10.81,22.273182,13.945467,17.226694,37.592999,10.953664,14.767152,2.820718,12.520826,33.904507,79.861595,38.834999,22.52965,13.124101,15.900312,35.927952,40.985786,29.667461,11.00634,13.669583,6.524255,15.003759,39.143471
18/12/2001,1.302681,6.307061,10.86,22.427706,14.353496,17.638754,39.121799,10.927276,15.264033,2.870545,12.61844,34.013008,80.427612,39.365002,22.520517,13.517663,16.107756,36.601795,40.423691,29.654928,11.286388,13.936486,6.629352,14.885378,39.094414
19/12/2001,1.340503,6.284498,10.71,23.247425,14.546322,17.558702,38.870922,11.055434,15.454837,2.865695,12.641219,34.311371,81.539932,39.375,21.790524,13.4138,15.967425,36.693684,40.944164,30.906717,11.208239,14.048297,6.556951,14.742881,39.494404
20/12/2001,1.2816,6.347171,10.15,22.541939,14.141095,17.568125,37.945808,11.127049,15.546256,2.850702,12.729074,34.114727,80.756691,39.174999,21.544147,13.178763,15.650153,36.289375,41.2495,30.731474,11.24514,13.885997,6.576806,14.73192,39.480381
21/12/2001,1.302061,6.116544,10,22.709913,14.37864,17.502201,38.1026,11.270287,15.58998,2.844088,12.654238,34.921646,80.295982,39.650002,21.024023,13.058503,15.802688,36.509895,41.485455,30.743999,10.98029,14.055511,6.527756,14.832764,40.399673
24/12/2001,1.324383,6.104011,9.83,23.01898,14.532351,17.605797,38.181,11.236363,15.824506,2.855111,12.634706,34.799595,79.933968,40.099998,20.795897,13.195157,15.772178,36.577309,41.499329,30.825354,11.045423,14.246665,6.65621,14.887569,40.0909
26/12/2001,1.332442,6.06641,11.1,23.314613,14.658113,17.662298,38.682766,11.142127,15.76091,2.902293,12.611936,35.003021,80.559242,40.445,21.197395,13.370076,15.924717,36.94791,41.610374,30.950533,11.028052,14.466689,6.697082,15.510169,40.806686
27/12/2001,1.368404,6.086463,10.6,23.516186,14.744745,17.841227,38.533802,11.307978,15.756933,2.931836,12.585908,34.880951,81.283203,39.880001,21.635393,13.528587,16.309111,36.803947,41.70752,30.919239,11.028052,14.881459,6.662049,15.181332,40.961056
28/12/2001,1.390725,6.088971,10.9,24.221663,14.864914,17.958942,38.957165,11.307978,15.959658,2.963142,12.660738,34.921646,80.888374,40.5,22.01865,13.517663,16.229786,36.730446,42.054493,30.700176,11.099697,15.292621,6.677232,15.619781,40.947021
31/12/2001,1.357864,6.156654,10.82,23.97979,14.602215,17.963655,37.632198,11.157206,15.999408,2.929191,12.797399,34.589397,79.611488,40.424999,21.188267,13.391939,16.150467,36.206696,41.790791,30.474855,11.227775,14.953582,6.65621,15.621973,40.385635
02/01/2002,1.444668,5.961125,10.96,24.16934,14.434537,17.827108,38.1026,11.157206,15.951707,2.90582,12.621694,34.16898,79.966888,39.415001,22.073395,13.391939,16.162676,35.878952,41.339695,30.762764,11.149621,15.332295,6.609501,15.323828,40.736496
03/01/2002,1.462029,5.89595,11.9,24.553297,14.624569,17.770603,38.651409,11.157206,16.106728,2.907583,12.55988,33.938427,81.388535,38.794998,23.798027,13.4138,16.345711,35.759499,41.881008,30.537441,11.340657,15.130322,6.852393,15.021297,40.687397
04/01/2002,1.468849,5.996218,12.25,25.408791,15.052164,17.827108,38.66708,11.168512,16.333313,3.007238,12.663996,34.548698,82.665405,39.34,24.126524,13.780031,16.467745,35.866699,42.644382,30.268314,11.683661,15.808394,7.006538,14.99499,40.420712
07/01/2002,1.419867,5.795679,12.34,25.327959,14.853735,17.544577,38.369171,11.134593,16.29357,3.010765,12.501307,34.304585,81.645218,38.919998,23.852774,13.801895,16.595873,35.437889,43.039944,30.09306,11.666292,15.747075,6.998366,14.786726,40.273338
08/01/2002,1.401886,6.402318,11.85,24.957468,14.350695,17.299723,39.161003,11.134593,16.05904,2.963142,12.51848,34.650421,82.073006,38.575001,23.880146,13.829225,16.693502,35.238819,42.283508,29.917803,11.505646,15.610024,6.918955,15.301905,40.589146
09/01/2002,1.342363,6.592834,11.53,25.02483,14.409389,17.285603,38.620041,11.044127,16.233931,3.000183,12.547923,34.080807,81.93483,38.32,23.898401,14.03471,16.400629,35.11628,42.408432,29.798893,11.449201,15.765111,6.815023,15.367673,39.578613
10/01/2002,1.316322,6.590327,11.04,25.442471,14.292006,17.450405,38.949322,10.931044,15.900031,3.005033,12.623151,34.10796,80.388123,38.849998,23.752401,14.029202,16.35792,34.672165,42.928913,30.136868,11.082321,15.66052,6.860569,15.43344,39.999664
11/01/2002,1.305162,6.537683,11.03,25.206703,14.202577,17.450405,38.408356,10.836818,15.995436,3.001505,12.482495,34.216427,79.183701,39.349998,23.524273,13.803724,16.07115,34.852886,42.686008,30.324646,10.899971,14.877846,6.794006,15.619781,39.157562
14/01/2002,1.311362,6.384768,10.11,24.418577,14.110353,17.309135,37.914444,10.851892,15.995436,2.911112,12.38109,33.585804,77.696205,39.25,23.387398,13.73223,15.875901,34.231121,40.944164,30.211973,10.509215,14.654229,6.673727,15.757893,39.129509
15/01/2002,1.345463,6.454958,10.29,25.428999,13.903548,17.652882,38.16531,10.655885,15.979527,2.86349,12.50212,33.701084,78.222771,39.779999,23.113649,13.743233,15.985732,33.538887,41.235596,30.431046,10.500526,14.675866,6.730947,15.801738,39.908443
16/01/2002,1.288421,6.364716,9.13,24.681292,13.420069,17.535164,38.16531,10.58804,15.637686,2.815867,12.410533,33.287453,77.26844,39.605,21.179146,13.385761,15.900312,31.762398,40.631855,30.437294,10.114114,14.160101,6.636358,15.674587,39.290901
17/01/2002,1.393825,6.279485,9.74,25.031576,13.984431,17.615215,39.004196,10.554111,15.840408,2.859081,12.459602,32.548336,78.913834,39.599998,20.887142,13.858721,16.156569,32.013557,41.069073,30.424791,9.888344,14.059114,6.781162,15.854352,39.831249
18/01/2002,1.374604,6.269458,10.16,24.937263,13.89085,17.544577,38.408356,10.563652,15.999408,2.838796,12.410533,32.887394,75.195221,40.16,20.44002,13.858721,16.126062,32.711906,40.812302,30.737722,9.792821,14.062729,6.754302,16.003426,39.543518
22/01/2002,1.352904,6.292018,12.6,25.078718,13.66397,17.483366,38.0242,10.503095,16.114672,2.927869,12.348382,32.887394,72.727081,40.650002,19.491018,13.957717,16.351816,32.595509,40.777592,30.931757,9.814533,14.084358,6.831373,15.889428,40.708427
23/01/2002,1.427307,6.402318,12.47,24.553297,13.828455,17.549282,38.431881,10.578791,16.30151,2.9896,12.466139,32.900951,71.015877,40.025002,20.330521,14.084199,16.717903,32.914063,41.187054,30.925503,10.090236,14.084358,7.0007,15.849968,42.006668
24/01/2002,1.439088,6.497576,14.01,24.755379,13.924876,17.921278,39.309967,10.431181,16.317404,2.982105,12.521749,32.541542,71.555565,40.200001,20.348766,14.353673,16.150467,33.526649,41.520149,31.044416,10.159699,14.47029,7.020551,15.854352,41.873337
